Business_id,Business_Category,Category_type,Map,Product_proposal,New_Product
SSBD11363,Salon,Salon,No Data,Gmvt,Gmvt 
SSBD11363,Salon,Salon,No Data,No Data,No Data
SSBD11363,Salon,Salon,Not Done,GMVT,Gmvt 
SSCR11403,Salon,Salon,Done,GMVT + Social Media,Gmvt + Social Media
SSCR11403,Salon,Salon,Done,GMVT + Social Media,Gmvt + Social Media
SSNR11463,Salon,Salon,Done,GMVT,Gmvt 
SSBD10537,Salon,Salon,No Data,Gmvt,Gmvt 
SSBD10537,Salon,Salon,No Data,Gmvt,Gmvt 
SSBP11396,Salon,Salon,Done,Gmvt+Fb,Gmvt + Facebook Lead
SSBD11374,Salon,Salon,Done,Google Listing,Google ads
SSBD11374,Salon,Salon,No Data,Gmvt+Fb,Gmvt + Facebook Lead
SSCV11426,Salon,Salon,No Data,Gmvt+ Social Media,Gmvt+Social Media
SSCV11426,Salon,Salon,No Data,Gmvt+ Social Media,Gmvt+Social Media
SSCV11427,Salon,Salon,Unverified,Gmvt,Gmvt 
TSAV12064,Salon,Salon,Unverified,Gmvt + Social Media,Gmvt + Social Media
TSBP12068,Salon,Salon,Done,Gmvt+Fb,Gmvt + Facebook Lead
TSBD12068,Salon,Salon,No Data,No Data,No Data
TSBP12068,Salon,Salon,Unverified,Gmvt+Fb,Gmvt + Facebook Lead
TSCV12082,Salon,Salon,No Data,Gmvt+ Social Media,Gmvt+Social Media
TSCV12082,Salon,Salon,No Data,Gmvt+ Social Media,Gmvt+Social Media
TSCV12082,Salon,Salon,No Data,Gmvt+ Social Media,Gmvt+Social Media
TSCV12082,Salon,Salon,No Data,Gmvt+ Social Media,Gmvt+Social Media
TSAP12055,Salon,Salon,No Data,Gmvt + Social Media,Gmvt + Social Media
TSCR12080,Salon,Salon,Done,GMVT + Social Media,Gmvt + Social Media
TSCR12080,Salon,Salon,Done,GMVT + Social Media,Gmvt + Social Media
TSCV12083,Salon,Salon,No Data,Gmvt+ Social Media,Gmvt+Social Media
TSCV12083,Salon,Salon,No Data,Gmvt+ Social Media,Gmvt+Social Media
TSCV12083,Salon,Salon,No Data,Gmvt+ Social Media,Gmvt+Social Media
TSCV12083,Salon,Salon,No Data,Gmvt+ Social Media,Gmvt+Social Media
TSNR12096,Salon,Salon,Done,GMVT + Website,Gmvt + Website
TSND12090,Salon,Salon,Done,Google Listing,Google ads
TSNR12097,Salon,Salon,Done,GMVT + Social Media,Gmvt + Social Media
TSNR12097,Salon,Salon,Done,GMVT + Social Media,Gmvt + Social Media
TSBD12073,Salon,Salon,No Data,No Data,No Data
TSAP12058,Salon,Salon,Not Done,GMVT+FB,Gmvt + Facebook Lead
TSNR12099,Salon,Salon,Done,GMVT + Social media,Gmvt + Social Media
TSNR12099,Salon,Salon,Done,GMVT + Social media,Gmvt + Social Media
USAM12269,Salon,Salon,No Data,Gmvt + Social Media,Gmvt + Social Media
USAP12271,Salon,Salon,Not Done,Gmvt + Social Media,Gmvt + Social Media
VSBA12654,Salon,Salon,No Data,No Data,No Data
VSBD12659,Salon,Salon,No Data,No Data,No Data
VSBP12660,Salon,Salon,Unverified,Gmvt,Gmvt 
VSBD12660,Salon,Salon,No Data,No Data,No Data
VSAP12604,Salon,Salon,No Data,Gmvt + Social Media,Gmvt + Social Media
VSCV12669,Salon,Salon,No Data,Gmvt+ Social Media,Gmvt+Social Media
VSAP12651,Salon,Salon,No Data,Gmvt + Social Media,Gmvt + Social Media
VSNR12676,Salon,Salon,Unverified,GMVT + Social Media,Gmvt + Social Media
VSNR12676,Salon,Salon,Unverified,GMVT + Social Media,Gmvt + Social Media
YSBD12868,Salon,Salon,No Data,No Data,No Data
YSBD12868,Salon,Salon,No Data,No Data,No Data
YSBD12871,Salon,Salon,No Data,No Data,No Data
YSCR12872,Salon,Salon,Unverified,gmvt+ social media,Gmvt+Social Media
YSCR12873,Salon,Salon,Unverified,gmvt+social media,Gmvt + Social Media
ZSBJ12927,Salon,Salon,No Data,No Data,No Data
ZSBP12927,Salon,Salon,Done,Gmvt,Gmvt 
KSBP6019,Salon  Tattoo,Salon,Done,GMVT+HD Shoot+FB LEADS,Gmvt + Facebook lead
ASAP1037,Salon & Academy,Salon,Not Done,GMVT+FB Lead,Gmvt + Facebook lead
MSAA7098,Salon & Academy,Salon,Unverified,Gmvt+Fb,Gmvt + Facebook Lead
MSAA7098,Salon & Academy,Salon,Not Done,Gmvt+Fb,Gmvt + Facebook Lead
MSAP7115,Salon & Academy,Salon,Unverified,Gmvt+Fb,Gmvt + Facebook Lead
NSCR7730,Salon & Academy,Salon,Done,GMVT + Social Media,Gmvt + Social Media
NSCR7730,Salon & Academy,Salon,Done,GMVT + Social Media,Gmvt + Social Media
RSAS9262,Salon & Academy,Salon,Unverified,Gmvt + Social Media,Gmvt + Social Media
RSND9291,Salon & Academy,Salon,Unverified,Vps,Vps
SSCV11412,Salon & Academy,Salon,Done,Gmvt,Gmvt 
SSCV11412,Salon & Academy,Salon,Done,Gmvt,Gmvt 
DSCR3703,Salon & Acedmy,Salon,Done,GMVT + Social Media,Gmvt + Social Media
MSAV7120,Salon & Makeup Artist,Salon,Not Done,Gmvt+Fb,Gmvt + Facebook Lead
MSAV7120,Salon & Makeup Artist,Salon,No Data,Gmvt+ Social Media,Gmvt+Social Media
ASBP1067,Salon & Spa,Salon,Unverified,Gmvt+Fb,Gmvt + Facebook Lead
ASBP1067,Salon & Spa,Salon,No Data,No Data,No Data
ASBP1080,Salon & Spa,Salon,Unverified,Gmvt+Fb,Gmvt + Facebook Lead
ASBP1080,Salon & Spa,Salon,Unverified,Gmvt+Fb,Gmvt + Facebook Lead
ASBP1080,Salon & Spa,Salon,Unverified,Gmvt+Fb,Gmvt + Facebook Lead
TSBD12070,Salon & Spa,Salon,No Data,Gmvt,Gmvt 
TSBP12079,Salon & Spa,Salon,Unverified,Gmvt+Fb,Gmvt + Facebook Lead
GSAP4579,Salon Academy,Salon,No Data,Gmvt + Social Media,Gmvt + Social Media
GSAP4579,Salon Academy,Salon,Done,Gmvt + Social Media,Gmvt + Social Media
GSAP4579,Salon Academy,Salon,Done,Gmvt,Gmvt 
GSAP4580,Salon And Academy,Salon And Academy,Done,Gmvt + Social Media,Gmvt + Social Media
